,Lat,Lon,Alt
3927,24.89,-86.6,0.0
3928,24.89,-86.1,0.0
3929,24.89,-85.6,0.0
3930,24.89,-85.1,0.0
3931,24.89,-84.6,0.0
3932,24.89,-84.1,0.0
3933,24.89,-83.6,0.0
3934,24.89,-83.1,0.0
3935,24.89,-82.6,0.0
3936,24.89,-82.1,0.0
3937,24.89,-81.6,0.0
3938,24.89,-81.1,0.0
3939,24.89,-80.6,0.0
3940,24.89,-80.1,0.0
3941,24.89,-79.6,0.0
3942,24.89,-79.1,0.0
3943,24.89,-78.6,0.0
3944,24.89,-78.1,9.0
3945,24.89,-77.6,0.0
3946,24.89,-77.1,0.0
3947,24.89,-76.6,0.0
3948,24.89,-76.1,0.0
3949,24.89,-75.6,0.0
3950,24.89,-75.1,0.0
3951,24.89,-74.6,0.0
3952,24.89,-74.1,0.0
3953,24.89,-73.6,0.0
3954,24.89,-73.1,0.0
3955,24.89,-72.6,0.0
3956,24.89,-72.1,0.0
3957,24.89,-71.6,0.0
3958,24.89,-71.1,0.0
3959,24.89,-70.6,0.0
3960,24.89,-70.1,0.0
3961,24.89,-69.6,0.0
3962,24.89,-69.1,0.0
3963,24.89,-68.6,0.0
3964,24.89,-68.1,0.0
3965,24.89,-67.6,0.0
3966,24.89,-67.1,0.0
3967,24.89,-66.6,0.0
3968,24.39,-128.1,0.0
3969,24.39,-127.6,0.0
3970,24.39,-127.1,0.0
3971,24.39,-126.6,0.0
3972,24.39,-126.1,0.0
3973,24.39,-125.6,0.0
3974,24.39,-125.1,0.0
3975,24.39,-124.6,0.0
3976,24.39,-124.1,0.0
3977,24.39,-123.6,0.0
3978,24.39,-123.1,0.0
3979,24.39,-122.6,0.0
3980,24.39,-122.1,0.0
3981,24.39,-121.6,0.0
3982,24.39,-121.1,0.0
3983,24.39,-120.6,0.0
3984,24.39,-120.1,0.0
3985,24.39,-119.6,0.0
3986,24.39,-119.1,0.0
3987,24.39,-118.6,0.0
3988,24.39,-118.1,0.0
3989,24.39,-117.6,0.0
3990,24.39,-117.1,0.0
3991,24.39,-116.6,0.0
3992,24.39,-116.1,0.0
3993,24.39,-115.6,0.0
3994,24.39,-115.1,0.0
3995,24.39,-114.6,0.0
3996,24.39,-114.1,0.0
3997,24.39,-113.6,0.0
3998,24.39,-113.1,0.0
3999,24.39,-112.6,0.0
4000,24.39,-112.1,0.0
4001,24.39,-111.6,0.0
4002,24.39,-111.1,54.0
4003,24.39,-110.6,0.0
4004,24.39,-110.1,0.0
4005,24.39,-109.6,0.0
4006,24.39,-109.1,0.0
4007,24.39,-108.6,0.0
4008,24.39,-108.1,0.0
4009,24.39,-107.6,4.0
4010,24.39,-107.1,111.0
4011,24.39,-106.6,673.0
4012,24.39,-106.1,1915.0
4013,24.39,-105.6,2672.0
4014,24.39,-105.1,2318.0
4015,24.39,-104.6,1948.0
4016,24.39,-104.1,1974.0
4017,24.39,-103.6,0.0
4018,24.39,-103.1,1975.0
4019,24.39,-102.6,1827.0
4020,24.39,-102.1,1776.0
4021,24.39,-101.6,1966.0
4022,24.39,-101.1,1973.0
4023,24.39,-100.6,1733.0
4024,24.39,-100.1,2001.0
4025,24.39,-99.6,998.0
4026,24.39,-99.1,262.0
4027,24.39,-98.6,270.0
4028,24.39,-98.1,134.0
4029,24.39,-97.6,0.0
4030,24.39,-97.1,0.0
4031,24.39,-96.6,0.0
4032,24.39,-96.1,0.0
4033,24.39,-95.6,0.0
4034,24.39,-95.1,0.0
4035,24.39,-94.6,0.0
4036,24.39,-94.1,0.0
4037,24.39,-93.6,0.0
4038,24.39,-93.1,0.0
4039,24.39,-92.6,0.0
4040,24.39,-92.1,0.0
4041,24.39,-91.6,0.0
4042,24.39,-91.1,0.0
4043,24.39,-90.6,0.0
4044,24.39,-90.1,0.0
4045,24.39,-89.6,0.0
4046,24.39,-89.1,0.0
4047,24.39,-88.6,0.0
4048,24.39,-88.1,0.0
4049,24.39,-87.6,0.0
4050,24.39,-87.1,0.0
4051,24.39,-86.6,0.0
4052,24.39,-86.1,0.0
4053,24.39,-85.6,0.0
4054,24.39,-85.1,0.0
4055,24.39,-84.6,0.0
4056,24.39,-84.1,0.0
4057,24.39,-83.6,0.0
4058,24.39,-83.1,0.0
4059,24.39,-82.6,0.0
4060,24.39,-82.1,0.0
4061,24.39,-81.6,0.0
4062,24.39,-81.1,0.0
4063,24.39,-80.6,0.0
4064,24.39,-80.1,0.0
4065,24.39,-79.6,0.0
4066,24.39,-79.1,0.0
4067,24.39,-78.6,0.0
4068,24.39,-78.1,10.0
4069,24.39,-77.6,0.0
4070,24.39,-77.1,0.0
4071,24.39,-76.6,0.0
4072,24.39,-76.1,0.0
4073,24.39,-75.6,0.0
4074,24.39,-75.1,0.0
4075,24.39,-74.6,0.0
4076,24.39,-74.1,0.0
4077,24.39,-73.6,0.0
4078,24.39,-73.1,0.0
4079,24.39,-72.6,0.0
4080,24.39,-72.1,0.0
4081,24.39,-71.6,0.0
4082,24.39,-71.1,0.0
4083,24.39,-70.6,0.0
4084,24.39,-70.1,0.0
4085,24.39,-69.6,0.0
4086,24.39,-69.1,0.0
4087,24.39,-68.6,0.0
4088,24.39,-68.1,0.0
4089,24.39,-67.6,0.0
4090,24.39,-67.1,0.0
4091,24.39,-66.6,0.0
4092,23.89,-128.1,0.0
4093,23.89,-127.6,0.0
4094,23.89,-127.1,0.0
4095,23.89,-126.6,0.0
4096,23.89,-126.1,0.0
4097,23.89,-125.6,0.0
4098,23.89,-125.1,0.0
4099,23.89,-124.6,0.0
4100,23.89,-124.1,0.0
4101,23.89,-123.6,0.0
4102,23.89,-123.1,0.0
4103,23.89,-122.6,0.0
4104,23.89,-122.1,0.0
4105,23.89,-121.6,0.0
4106,23.89,-121.1,0.0
4107,23.89,-120.6,0.0
4108,23.89,-120.1,0.0
4109,23.89,-119.6,0.0
4110,23.89,-119.1,0.0
4111,23.89,-118.6,0.0
4112,23.89,-118.1,0.0
4113,23.89,-117.6,0.0
4114,23.89,-117.1,0.0
4115,23.89,-116.6,0.0
4116,23.89,-116.1,0.0
4117,23.89,-115.6,0.0
4118,23.89,-115.1,0.0
4119,23.89,-114.6,0.0
4120,23.89,-114.1,0.0
4121,23.89,-113.6,0.0
4122,23.89,-113.1,0.0
4123,23.89,-112.6,0.0
4124,23.89,-112.1,0.0
4125,23.89,-111.6,0.0
4126,23.89,-111.1,0.0
4127,23.89,-110.6,117.0
4128,23.89,-110.1,710.0
4129,23.89,-109.6,0.0
4130,23.89,-109.1,0.0
4131,23.89,-108.6,0.0
4132,23.89,-108.1,0.0
4133,23.89,-107.6,0.0
4134,23.89,-107.1,0.0
4135,23.89,-106.6,274.0
4136,23.89,-106.1,1251.0
4137,23.89,-105.6,2448.0
4138,23.89,-105.1,2609.0
4139,23.89,-104.6,0.0
4140,23.89,-104.1,0.0
4141,23.89,-103.6,2315.0
4142,23.89,-103.1,1937.0
4143,23.89,-102.6,2314.0
4144,23.89,-102.1,1917.0
4145,23.89,-101.6,2199.0
4146,23.89,-101.1,1860.0
4147,23.89,-100.6,0.0
4148,23.89,-100.1,1669.0
4149,23.89,-99.6,2589.0
4150,23.89,-99.1,205.0
4151,23.89,-98.6,336.0
4152,23.89,-98.1,194.0
4153,23.89,-97.6,0.0
4154,23.89,-97.1,0.0
4155,23.89,-96.6,0.0
4156,23.89,-96.1,0.0
4157,23.89,-95.6,0.0
4158,23.89,-95.1,0.0
4159,23.89,-94.6,0.0
4160,23.89,-94.1,0.0
4161,23.89,-93.6,0.0
4162,23.89,-93.1,0.0
4163,23.89,-92.6,0.0
4164,23.89,-92.1,0.0
4165,23.89,-91.6,0.0
4166,23.89,-91.1,0.0
4167,23.89,-90.6,0.0
4168,23.89,-90.1,0.0
4169,23.89,-89.6,0.0
4170,23.89,-89.1,0.0
4171,23.89,-88.6,0.0
4172,23.89,-88.1,0.0
4173,23.89,-87.6,0.0
4174,23.89,-87.1,0.0
4175,23.89,-86.6,0.0
4176,23.89,-86.1,0.0
4177,23.89,-85.6,0.0
4178,23.89,-85.1,0.0
4179,23.89,-84.6,0.0
4180,23.89,-84.1,0.0
4181,23.89,-83.6,0.0
4182,23.89,-83.1,0.0
4183,23.89,-82.6,0.0
4184,23.89,-82.1,0.0
4185,23.89,-81.6,0.0
4186,23.89,-81.1,0.0
4187,23.89,-80.6,0.0
4188,23.89,-80.1,0.0
4189,23.89,-79.6,0.0
4190,23.89,-79.1,0.0
4191,23.89,-78.6,0.0
4192,23.89,-78.1,0.0
4193,23.89,-77.6,5.0
4194,23.89,-77.1,0.0
4195,23.89,-76.6,0.0
4196,23.89,-76.1,0.0
4197,23.89,-75.6,0.0
4198,23.89,-75.1,0.0
4199,23.89,-74.6,0.0
4200,23.89,-74.1,0.0
4201,23.89,-73.6,0.0
4202,23.89,-73.1,0.0
4203,23.89,-72.6,0.0
4204,23.89,-72.1,0.0
4205,23.89,-71.6,0.0
4206,23.89,-71.1,0.0
4207,23.89,-70.6,0.0
4208,23.89,-70.1,0.0
4209,23.89,-69.6,0.0
4210,23.89,-69.1,0.0
4211,23.89,-68.6,0.0
4212,23.89,-68.1,0.0
4213,23.89,-67.6,0.0
4214,23.89,-67.1,0.0
4215,23.89,-66.6,0.0
4216,23.39,-128.1,0.0
4217,23.39,-127.6,0.0
4218,23.39,-127.1,0.0
4219,23.39,-126.6,0.0
4220,23.39,-126.1,0.0
4221,23.39,-125.6,0.0
4222,23.39,-125.1,0.0
4223,23.39,-124.6,0.0
4224,23.39,-124.1,0.0
4225,23.39,-123.6,0.0
4226,23.39,-123.1,0.0
4227,23.39,-122.6,0.0
4228,23.39,-122.1,0.0
4229,23.39,-121.6,0.0
4230,23.39,-121.1,0.0
4231,23.39,-120.6,0.0
4232,23.39,-120.1,0.0
4233,23.39,-119.6,0.0
4234,23.39,-119.1,0.0
4235,23.39,-118.6,0.0
4236,23.39,-118.1,0.0
4237,23.39,-117.6,0.0
4238,23.39,-117.1,0.0
4239,23.39,-116.6,0.0
4240,23.39,-116.1,0.0
4241,23.39,-115.6,0.0
4242,23.39,-115.1,0.0
4243,23.39,-114.6,0.0
4244,23.39,-114.1,0.0
4245,23.39,-113.6,0.0
4246,23.39,-113.1,0.0
4247,23.39,-112.6,0.0
4248,23.39,-112.1,0.0
4249,23.39,-111.6,0.0
4250,23.39,-111.1,0.0
4251,23.39,-110.6,0.0
4252,23.39,-110.1,241.0
4253,23.39,-109.6,384.0
4254,23.39,-109.1,0.0
4255,23.39,-108.6,0.0
4256,23.39,-108.1,0.0
4257,23.39,-107.6,0.0
4258,23.39,-107.1,0.0
4259,23.39,-106.6,0.0
4260,23.39,-106.1,156.0
4261,23.39,-105.6,891.0
4262,23.39,-105.1,2213.0
4263,23.39,-104.6,1988.0
4264,23.39,-104.1,2667.0
4265,23.39,-103.6,2605.0
4266,23.39,-103.1,2361.0
4267,23.39,-102.6,2099.0
4268,23.39,-102.1,1979.0
4269,23.39,-101.6,2058.0
4270,23.39,-101.1,2147.0
4271,23.39,-100.6,1390.0
4272,23.39,-100.1,1641.0
4273,23.39,-99.6,1673.0
4274,23.39,-99.1,803.0
4275,23.39,-98.6,487.0
4276,23.39,-98.1,191.0
4277,23.39,-97.6,0.0
4278,23.39,-97.1,0.0
4279,23.39,-96.6,0.0
4280,23.39,-96.1,0.0
4281,23.39,-95.6,0.0
4282,23.39,-95.1,0.0
4283,23.39,-94.6,0.0
4284,23.39,-94.1,0.0
4285,23.39,-93.6,0.0
4286,23.39,-93.1,0.0
4287,23.39,-92.6,0.0
4288,23.39,-92.1,0.0
4289,23.39,-91.6,0.0
4290,23.39,-91.1,0.0
4291,23.39,-90.6,0.0
4292,23.39,-90.1,0.0
4293,23.39,-89.6,0.0
4294,23.39,-89.1,0.0
4295,23.39,-88.6,0.0
4296,23.39,-88.1,0.0
4297,23.39,-87.6,0.0
4298,23.39,-87.1,0.0
4299,23.39,-86.6,0.0
4300,23.39,-86.1,0.0
4301,23.39,-85.6,0.0
4302,23.39,-85.1,0.0
4303,23.39,-84.6,0.0
4304,23.39,-84.1,0.0
4305,23.39,-83.6,0.0
4306,23.39,-83.1,0.0
4307,23.39,-82.6,0.0
4308,23.39,-82.1,0.0
4309,23.39,-81.6,0.0
4310,23.39,-81.1,0.0
4311,23.39,-80.6,0.0
4312,23.39,-80.1,0.0
4313,23.39,-79.6,0.0
4314,23.39,-79.1,0.0
4315,23.39,-78.6,0.0
4316,23.39,-78.1,0.0
4317,23.39,-77.6,0.0
4318,23.39,-77.1,0.0
4319,23.39,-76.6,0.0
4320,23.39,-76.1,0.0
4321,23.39,-75.6,0.0
4322,23.39,-75.1,0.0
4323,23.39,-74.6,0.0
4324,23.39,-74.1,0.0
4325,23.39,-73.6,0.0
4326,23.39,-73.1,0.0
4327,23.39,-72.6,0.0
4328,23.39,-72.1,0.0
4329,23.39,-71.6,0.0
4330,23.39,-71.1,0.0
4331,23.39,-70.6,0.0
4332,23.39,-70.1,0.0
4333,23.39,-69.6,0.0
4334,23.39,-69.1,0.0
4335,23.39,-68.6,0.0
4336,23.39,-68.1,0.0
4337,23.39,-67.6,0.0
4338,23.39,-67.1,0.0
4339,23.39,-66.6,0.0
4340,22.89,-128.1,0.0
4341,22.89,-127.6,0.0
4342,22.89,-127.1,0.0
4343,22.89,-126.6,0.0
4344,22.89,-126.1,0.0
4345,22.89,-125.6,0.0
4346,22.89,-125.1,0.0
4347,22.89,-124.6,0.0
4348,22.89,-124.1,0.0
4349,22.89,-123.6,0.0
4350,22.89,-123.1,0.0
4351,22.89,-122.6,0.0
4352,22.89,-122.1,0.0
4353,22.89,-121.6,0.0
4354,22.89,-121.1,0.0
4355,22.89,-120.6,0.0
4356,22.89,-120.1,0.0
4357,22.89,-119.6,0.0
4358,22.89,-119.1,0.0
4359,22.89,-118.6,0.0
4360,22.89,-118.1,0.0
4361,22.89,-117.6,0.0
4362,22.89,-117.1,0.0
4363,22.89,-116.6,0.0
4364,22.89,-116.1,0.0
4365,22.89,-115.6,0.0
4366,22.89,-115.1,0.0
4367,22.89,-114.6,0.0
4368,22.89,-114.1,0.0
4369,22.89,-113.6,0.0
4370,22.89,-113.1,0.0
4371,22.89,-112.6,0.0
4372,22.89,-112.1,0.0
4373,22.89,-111.6,0.0
4374,22.89,-111.1,0.0
4375,22.89,-110.6,0.0
4376,22.89,-110.1,0.0
4377,22.89,-109.6,0.0
4378,22.89,-109.1,0.0
4379,22.89,-108.6,0.0
4380,22.89,-108.1,0.0
4381,22.89,-107.6,0.0
4382,22.89,-107.1,0.0
4383,22.89,-106.6,0.0
4384,22.89,-106.1,0.0
4385,22.89,-105.6,168.0
4386,22.89,-105.1,1414.0
4387,22.89,-104.6,2144.0
4388,22.89,-104.1,1445.0
4389,22.89,-103.6,2631.0
4390,22.89,-103.1,2289.0
4391,22.89,-102.6,2311.0
4392,22.89,-102.1,2064.0
4393,22.89,-101.6,2057.0
4394,22.89,-101.1,1801.0
4395,22.89,-100.6,1427.0
4396,22.89,-100.1,1093.0
4397,22.89,-99.6,1415.0
4398,22.89,-99.1,77.0
4399,22.89,-98.6,87.0
4400,22.89,-98.1,135.0
4401,22.89,-97.6,0.0
4402,22.89,-97.1,0.0
4403,22.89,-96.6,0.0
4404,22.89,-96.1,0.0
4405,22.89,-95.6,0.0
4406,22.89,-95.1,0.0
4407,22.89,-94.6,0.0
4408,22.89,-94.1,0.0
4409,22.89,-93.6,0.0
4410,22.89,-93.1,0.0
4411,22.89,-92.6,0.0
4412,22.89,-92.1,0.0
4413,22.89,-91.6,0.0
4414,22.89,-91.1,0.0
4415,22.89,-90.6,0.0
4416,22.89,-90.1,0.0
4417,22.89,-89.6,0.0
4418,22.89,-89.1,0.0
4419,22.89,-88.6,0.0
4420,22.89,-88.1,0.0
4421,22.89,-87.6,0.0
4422,22.89,-87.1,0.0
4423,22.89,-86.6,0.0
4424,22.89,-86.1,0.0
4425,22.89,-85.6,0.0
4426,22.89,-85.1,0.0
4427,22.89,-84.6,0.0
4428,22.89,-84.1,0.0
4429,22.89,-83.6,0.0
4430,22.89,-83.1,72.0
4431,22.89,-82.6,93.0
4432,22.89,-82.1,95.0
4433,22.89,-81.6,131.0
4434,22.89,-81.1,20.0
4435,22.89,-80.6,69.0
4436,22.89,-80.1,4.0
4437,22.89,-79.6,0.0
4438,22.89,-79.1,0.0
4439,22.89,-78.6,0.0
4440,22.89,-78.1,0.0
4441,22.89,-77.6,0.0
4442,22.89,-77.1,0.0
4443,22.89,-76.6,0.0
4444,22.89,-76.1,0.0
4445,22.89,-75.6,0.0
4446,22.89,-75.1,0.0
4447,22.89,-74.6,0.0
4448,22.89,-74.1,0.0
4449,22.89,-73.6,0.0
4450,22.89,-73.1,0.0
4451,22.89,-72.6,0.0
4452,22.89,-72.1,0.0
4453,22.89,-71.6,0.0
4454,22.89,-71.1,0.0
4455,22.89,-70.6,0.0
4456,22.89,-70.1,0.0
4457,22.89,-69.6,0.0
4458,22.89,-69.1,0.0
4459,22.89,-68.6,0.0
4460,22.89,-68.1,0.0
4461,22.89,-67.6,0.0
4462,22.89,-67.1,0.0
4463,22.89,-66.6,0.0
4464,22.39,-128.1,0.0
4465,22.39,-127.6,0.0
4466,22.39,-127.1,0.0
4467,22.39,-126.6,0.0
4468,22.39,-126.1,0.0
4469,22.39,-125.6,0.0
4470,22.39,-125.1,0.0
4471,22.39,-124.6,0.0
4472,22.39,-124.1,0.0
4473,22.39,-123.6,0.0
4474,22.39,-123.1,0.0
4475,22.39,-122.6,0.0
4476,22.39,-122.1,0.0
4477,22.39,-121.6,0.0
4478,22.39,-121.1,0.0
4479,22.39,-120.6,0.0
4480,22.39,-120.1,0.0
4481,22.39,-119.6,0.0
4482,22.39,-119.1,0.0
4483,22.39,-118.6,0.0
4484,22.39,-118.1,0.0
4485,22.39,-117.6,0.0
4486,22.39,-117.1,0.0
4487,22.39,-116.6,0.0
4488,22.39,-116.1,0.0
4489,22.39,-115.6,0.0
4490,22.39,-115.1,0.0
4491,22.39,-114.6,0.0
4492,22.39,-114.1,0.0
4493,22.39,-113.6,0.0
4494,22.39,-113.1,0.0
4495,22.39,-112.6,0.0
4496,22.39,-112.1,0.0
4497,22.39,-111.6,0.0
4498,22.39,-111.1,0.0
4499,22.39,-110.6,0.0
4500,22.39,-110.1,0.0
4501,22.39,-109.6,0.0
4502,22.39,-109.1,0.0
4503,22.39,-108.6,0.0
4504,22.39,-108.1,0.0
4505,22.39,-107.6,0.0
4506,22.39,-107.1,0.0
4507,22.39,-106.6,0.0
4508,22.39,-106.1,0.0
4509,22.39,-105.6,6.0
4510,22.39,-105.1,796.0
4511,22.39,-104.6,1256.0
4512,22.39,-104.1,0.0
4513,22.39,-103.6,2357.0
4514,22.39,-103.1,1878.0
4515,22.39,-102.6,2777.0
4516,22.39,-102.1,2113.0
4517,22.39,-101.6,2287.0
4518,22.39,-101.1,0.0
4519,22.39,-100.6,1582.0
4520,22.39,-100.1,1108.0
4521,22.39,-99.6,1266.0
4522,22.39,-99.1,0.0
4523,22.39,-98.6,0.0
4524,22.39,-98.1,0.0
4525,22.39,-97.6,0.0
4526,22.39,-97.1,0.0
4527,22.39,-96.6,0.0
4528,22.39,-96.1,0.0
4529,22.39,-95.6,0.0
4530,22.39,-95.1,0.0
4531,22.39,-94.6,0.0
4532,22.39,-94.1,0.0
4533,22.39,-93.6,0.0
4534,22.39,-93.1,0.0
4535,22.39,-92.6,0.0
4536,22.39,-92.1,0.0
4537,22.39,-91.6,0.0
4538,22.39,-91.1,0.0
4539,22.39,-90.6,0.0
4540,22.39,-90.1,0.0
4541,22.39,-89.6,0.0
4542,22.39,-89.1,0.0
4543,22.39,-88.6,0.0
4544,22.39,-88.1,0.0
4545,22.39,-87.6,0.0
4546,22.39,-87.1,0.0
4547,22.39,-86.6,0.0
4548,22.39,-86.1,0.0
4549,22.39,-85.6,0.0
4550,22.39,-85.1,0.0
4551,22.39,-84.6,0.0
4552,22.39,-84.1,163.0
4553,22.39,-83.6,37.0
4554,22.39,-83.1,0.0
4555,22.39,-82.6,0.0
4556,22.39,-82.1,0.0
4557,22.39,-81.6,12.0
4558,22.39,-81.1,6.0
4559,22.39,-80.6,35.0
4560,22.39,-80.1,80.0
4561,22.39,-79.6,220.0
4562,22.39,-79.1,0.0
4563,22.39,-78.6,0.0
4564,22.39,-78.1,4.0
4565,22.39,-77.6,0.0
4566,22.39,-77.1,0.0
4567,22.39,-76.6,0.0
4568,22.39,-76.1,0.0
4569,22.39,-75.6,0.0
4570,22.39,-75.1,0.0
4571,22.39,-74.6,0.0
4572,22.39,-74.1,4.0
4573,22.39,-73.6,0.0
4574,22.39,-73.1,9.0
4575,22.39,-72.6,0.0
4576,22.39,-72.1,0.0
4577,22.39,-71.6,0.0
4578,22.39,-71.1,0.0
4579,22.39,-70.6,0.0
4580,22.39,-70.1,0.0
4581,22.39,-69.6,0.0
4582,22.39,-69.1,0.0
4583,22.39,-68.6,0.0
4584,22.39,-68.1,0.0
4585,22.39,-67.6,0.0
4586,22.39,-67.1,0.0
4587,22.39,-66.6,0.0
4588,21.89,-128.1,0.0
4589,21.89,-127.6,0.0
4590,21.89,-127.1,0.0
4591,21.89,-126.6,0.0
4592,21.89,-126.1,0.0
4593,21.89,-125.6,0.0
4594,21.89,-125.1,0.0
4595,21.89,-124.6,0.0
4596,21.89,-124.1,0.0
4597,21.89,-123.6,0.0
4598,21.89,-123.1,0.0
4599,21.89,-122.6,0.0
4600,21.89,-122.1,0.0
4601,21.89,-121.6,0.0
4602,21.89,-121.1,0.0
4603,21.89,-120.6,0.0
4604,21.89,-120.1,0.0
4605,21.89,-119.6,0.0
4606,21.89,-119.1,0.0
4607,21.89,-118.6,0.0
4608,21.89,-118.1,0.0
4609,21.89,-117.6,0.0
4610,21.89,-117.1,0.0
4611,21.89,-116.6,0.0
4612,21.89,-116.1,0.0
4613,21.89,-115.6,0.0
4614,21.89,-115.1,0.0
4615,21.89,-114.6,0.0
4616,21.89,-114.1,0.0
4617,21.89,-113.6,0.0
4618,21.89,-113.1,0.0
4619,21.89,-112.6,0.0
4620,21.89,-112.1,0.0
4621,21.89,-111.6,0.0
4622,21.89,-111.1,0.0
4623,21.89,-110.6,0.0
4624,21.89,-110.1,0.0
4625,21.89,-109.6,0.0
4626,21.89,-109.1,0.0
4627,21.89,-108.6,0.0
4628,21.89,-108.1,0.0
4629,21.89,-107.6,0.0
4630,21.89,-107.1,0.0
4631,21.89,-106.6,0.0
4632,21.89,-106.1,0.0
4633,21.89,-105.6,0.0
4634,21.89,-105.1,34.0
4635,21.89,-104.6,1335.0
4636,21.89,-104.1,1492.0
4637,21.89,-103.6,1644.0
4638,21.89,-103.1,2488.0
4639,21.89,-102.6,2036.0
4640,21.89,-102.1,2020.0
4641,21.89,-101.6,0.0
4642,21.89,-101.1,2081.0
4643,21.89,-100.6,2224.0
4644,21.89,-100.1,1061.0
4645,21.89,-99.6,1064.0
4646,21.89,-99.1,206.0
4647,21.89,-98.6,31.0
4648,21.89,-98.1,7.0
4649,21.89,-97.6,0.0
4650,21.89,-97.1,0.0
4651,21.89,-96.6,0.0
4652,21.89,-96.1,0.0
4653,21.89,-95.6,0.0
4654,21.89,-95.1,0.0
4655,21.89,-94.6,0.0
4656,21.89,-94.1,0.0
4657,21.89,-93.6,0.0
4658,21.89,-93.1,0.0
4659,21.89,-92.6,0.0
4660,21.89,-92.1,0.0
4661,21.89,-91.6,0.0
4662,21.89,-91.1,0.0
4663,21.89,-90.6,0.0
4664,21.89,-90.1,0.0
4665,21.89,-89.6,0.0
4666,21.89,-89.1,0.0
4667,21.89,-88.6,0.0
4668,21.89,-88.1,0.0
4669,21.89,-87.6,0.0
4670,21.89,-87.1,0.0
4671,21.89,-86.6,0.0
4672,21.89,-86.1,0.0
4673,21.89,-85.6,0.0
4674,21.89,-85.1,0.0
4675,21.89,-84.6,0.0
4676,21.89,-84.1,0.0
4677,21.89,-83.6,0.0
4678,21.89,-83.1,0.0
4679,21.89,-82.6,6.0
4680,21.89,-82.1,0.0
4681,21.89,-81.6,0.0
4682,21.89,-81.1,0.0
4683,21.89,-80.6,0.0
4684,21.89,-80.1,657.0
4685,21.89,-79.6,621.0
4686,21.89,-79.1,91.0
4687,21.89,-78.6,33.0
4688,21.89,-78.1,19.0
4689,21.89,-77.6,0.0
4690,21.89,-77.1,0.0
4691,21.89,-76.6,0.0
4692,21.89,-76.1,0.0
4693,21.89,-75.6,0.0
4694,21.89,-75.1,0.0
4695,21.89,-74.6,0.0
4696,21.89,-74.1,0.0
4697,21.89,-73.6,0.0
4698,21.89,-73.1,0.0
4699,21.89,-72.6,0.0
4700,21.89,-72.1,0.0
4701,21.89,-71.6,0.0
4702,21.89,-71.1,0.0
4703,21.89,-70.6,0.0
4704,21.89,-70.1,0.0
4705,21.89,-69.6,0.0
4706,21.89,-69.1,0.0
4707,21.89,-68.6,0.0
4708,21.89,-68.1,0.0
4709,21.89,-67.6,0.0
4710,21.89,-67.1,0.0
4711,21.89,-66.6,0.0
